User review,Review date,Star review,Text length,Has media,Has answer,Written by bot
"Достоинства: Дизайн, функционал\nНедостатки: Их нет\nКомментарий: Ребёнок доволен, со своим функционалом справляется",2024-10-23,5,111,0,1,0
"Достоинства: Фотоаппарат пришёл в хорошем состоянии. Заряд - максимальный. 1 рулон термобумаги был уже в фотоаппарате, что хорошо. Как в описании в комплекте:  3 рулона термобумаги, небольшой фотоальбом, стикеры.\nНедостатки: В комплекте не оказалось картридера и карты памяти на 32 гб. Без карты снимки сделать невозможно. Благо дома у меня была одна свободная, так что протестить фотоаппарат получилось. Связалась со службой поддержки данного продавца, вопрос с недостающими элементами решили в тот же день. Спасибо огромное за оперативность.\nКомментарий: Фотоаппарат на ощупь приятный, цвет соответствует картинке. Фото печатаются без проблем, изменить язык в фотоаппарате на ""русский"" легко. Каких то посторонних запахов нет (ни запаха пластика, ни химозы). Прекрасный вариант для подарка.",2024-10-21,5,788,1,1,0
"Недостатки: Купили в подарок не полная комплектация, ребёнок расстроен",2024-10-19,3,69,1,1,0
"Никому не рекомендую покупать у данного продавца. Выкупила фотоаппарат в пункте выдачи, там не было зарядки в комплекте (в комплектации она указана), думала вначале, что он на батарейках. Принесла домой и хотела включить, зарядки не было. Продавец вкладывает бумажки с якобы вежливым подходом и предлагает решить все проблемы за бонусы от него, я позвонила. В ответ мне сказали, что не видят проблемы пойти мне в магазин и докупить недостающую зарядку. Мне нужен был фотоаппарат срочно, на подарок через 2 часа. Я сказала, что с детьми у меня нет времени искать недостающие детали по магазинам, оформила заявку на возврат по браку. Продавец мне перезвонил и сказал, что не будет одобрять и это мои проблемы,что пришел не комплект. Что зарядку якобы вытащил сотрудник склада ха-ха. Потом после отзыва с 1 звездой это ***но написало ! мне в личные сообщения в Вотсапп со скрином моего отзыва и насмешками надо мной. Делайте выводы, уважаемые покупатели, стоит ли делать кассу данному хамлу. Все его бумажки это развод вас на отзыв со звездами, на деле ""это"" переходит на личности и нарушает личные границы покупателей, если оставляют правдивые отзывы. Поищите лучше фотоаппараты у других продавцов. А его товар на помойку",2024-10-19,1,1219,0,1,0
"Достоинства: Отличный фотоаппарат! Фотографирует хорошо, прямо детский полароид!\nНедостатки: Нет\nКомментарий: Пришло всё целое, как в описании товара",2024-10-19,5,146,0,1,0
"Достоинства: Очень классный, брала на др ребенка 7 лет. Сын в восторге. Я тоже, берите не пожалеете",2024-10-18,5,98,1,1,0
"Достоинства: Их нет\nНедостатки: Фотоаппарат не видит карту памяти.\nКомментарий: Подарили ребенку долгожданный подарок, а этот чудо аппарат оказался не рабочим! Сделали сюрприз! Спасибо!",2024-10-18,1,182,1,1,0
"Достоинства: Классная игрушка, большой комплект всего необходимого\nНедостатки: Нет\nКомментарий: Супер мега крутая игрушка! Долго думала, понравится сыну (8 лет) или нет, но, думаю, такая вещь будет нравится всем детям! Быстрая печать, все просто и понятно. В комплекте идет:  кабель для зарядки, две карты памяти, ремешок для руки, стильный блокнотик, наклейки, несколько рулонов ленты. В общем, все довольны, ребёнок фотает все подряд 😅 Продавцу спасибо!",2024-10-17,5,451,1,1,0
"Брала на подарок, племянница 9 лет осталась довольной 🥰",2024-10-14,5,55,0,1,0
"Ребёнок счастлив, везде с собой носит. Спасибо за качество",2024-10-12,5,58,0,1,0
"Достоинства: Очень классны фотоаппарат. Дети в восторге. Есть и видео и фото. И нет игр, это большой плюс.\nНедостатки: На карте памяти не сохранили фотографии. В начале они были. Через неделю исчезли. В следцщий раз решила сразу перекинуть фото, в процессе карта памяти перестала читаться.",2024-10-09,4,287,0,1,0
"Достоинства: Нет\nНедостатки: Заказали фотоаппарат в стиле «Ретрика», а нам прислали с принтом человека-паука!! Готовились к празднику… Очень - очень разочаровали!",2024-10-07,1,160,1,1,0
Достоинства: 👍🏻,2024-10-07,5,14,0,1,0
Достоинства: работает\nНедостатки: нет sd карты. нет кардридера. вместо 6 рулонов бумаги -\nКомментарий: выбирал специально полную комплектацию на подарок,2024-10-06,1,149,0,1,0
"Достоинства: Дочь в восторге\nНедостатки: Флэшка перестала работать в первый же день, мне предложили сдать на проверку фотоаппарат, на вопрос зачем, если не работает флэшка, ответа не последовало.\nКомментарий: Я переплатила из-за флэшки, но всё равно она не работает. Лучше бы на маркете взяла с мгновенной цветной печатью, переплатив немного",2024-10-05,3,338,0,1,0
"Достоинства: Хороший фотоаппарат, ребенок доволен",2024-10-03,5,48,0,1,0
"Достоинства: Тёплый, ламповый\nКомментарий: В подарок девочке на 9 лет хорошо зашёл. Дети быстро разобрались с управлением",2024-10-02,5,119,0,1,0
"Перестал включаться на второй день, не советую",2024-09-29,1,46,0,1,0
"Достоинства: Отличный фотоаппарат! Для меня важно, что нет игр. Ребёнок занят съёмкой фото и видео. Есть два режима печати, и в каждом режиме можно настроить степень насыщенности цвета. На фото показаны оба режима. Но самое главное - ребёнок очень доволен! Спасибо!",2024-09-28,5,264,1,1,0
"Достоинства: Дочь в восторге, очень нравится. Все работает",2024-09-27,5,57,0,1,0
Все работает хорошо. Дочери 10 очень понравился подарок! Спасибо большое продавцу 🙏🏻,2024-09-27,5,84,1,1,0
Крутой и там не 6 рулонов а 7 один уже пользованный в нутри,2024-09-24,5,59,0,1,0
"Достоинства: Хорошая игрушка для ребёнка 6лет,когда есть уже все машинки, роботы, лего и т. д. и незнаешь, что еще подарить. фотографирует с интересом маму, папу, жучков, природу.\nНедостатки: Очень плохое качество фотографии\nКомментарий: К покупке рекомендую однозначно",2024-09-23,5,266,0,1,0
Достоинства: Все отлично) ребенок будет в восторге,2024-09-22,5,49,1,1,0
"Отличный подарок, внук очень!!!",2024-09-20,5,31,0,1,0
"Достоинства: Товар просто супер. Дочь в восторге. Очень хорошего качества фотоаппарат. Купили этот товар по рекомендации знакомой, теперь нужно будет купить второй дочери.",2024-09-20,5,170,0,0,0
👍,2024-09-19,5,1,0,1,0
"Супер девайс, игрались всей семьей",2024-09-18,5,34,1,1,0
,2024-09-15,5,0,1,1,0
"Отличный фотоаппаратик,ребенок доволен)Спасибо большое",2024-09-15,5,54,0,1,0
Фотик крутой,2024-09-13,5,12,0,1,0
Фотик просто бомба,2024-09-13,5,18,0,1,0
"Упаковка пришла слегка помятая, геприятненько. Своих денег стоит. Дочка в восторге от подарка, теперь с ним везде ходит. Через приложение научилась шпаргалки в школу печатать😅.",2024-09-12,5,176,1,1,0
"Просто супер аппарат, купили ребенку на ДР, уверена на все 100%, ему понравится. Лично мы с папой были в восторге. Спасибо!!!",2024-09-12,5,125,0,1,0
"Пришло все хорошо упаковано, полный комплект как в описании☝визуально фотоаппарат выглядит стильно и очень мило😎 в инструкции быстро разобрались, отлично работает! Покупкой довольны☺",2024-09-12,5,182,1,1,0
"Классный,жаль нет на русском языке функции",2024-09-09,5,42,1,1,0
"Класс. Племяшка довольна. Всё пришло в срок, хорошо упаковано. Рекомендую",2024-09-06,5,73,0,1,0
Не работает флешка проверяли в других устройствах тоже не работает,2024-09-05,3,66,1,1,0
"Классный фотоаппарат за свою цену, детям понравился",2024-09-04,5,51,1,1,0
"Супеер класс вооьще пушка гонка, купила себе, чтобы делать фоточеи",2024-09-04,5,66,0,1,0
"Пришло все целое и хорошо упаковано )но не то ожидали ,не тот дизайн .можно как то овуществить возврат и закажем другой",2024-09-03,4,119,0,1,0
Отличный,2024-09-02,5,8,0,1,0
"Ребят, классный, спасибо! Сыну на 1 сентября подарили, он всю линейку снимал, без фото никто не ушел👍",2024-09-02,5,101,0,1,0
Этот фотоаппарат изменит вашу жизнь),2024-09-01,5,36,0,1,0
Все отлично,2024-08-27,5,11,0,1,0
"Отличный фотоаппарат,ребенок и мама довольны. Я приятна удивлена укомплектованностью набора,альбом, карта памяти ,картридер, бумага,все приложено. Достойный подарок.",2024-08-24,5,165,0,1,0
"Фотоаппарат очень понравился дочке, печатает отлично, все работает, в наборе рулоны бумаги и блокнот для фотографий очень порадовали!",2024-08-22,5,133,0,1,0
"Хороший фотик,но имейте ввиду,на цветной бумаге изображение выцветает,без изменений остаётся только на белой",2024-08-21,5,108,0,1,0
Прикольный,2024-08-20,5,10,0,1,0
"Товар качественный, пришел в хорошем состоянии, всё работает. Качество печати на высшем уровне, комплектация тоже радует. Подойдет, как для себя, так и на подарок. Рекомендую к покупке",2024-08-18,5,184,0,1,0
"Купили ребенку подарок на день рождения,а подарок оказался не рабочим, хотелось бы чтоб вы связались с нами и обменяли на рабочий",2024-08-16,1,129,1,1,0
Очень понравился товар .,2024-08-12,5,24,0,1,0
"Фотоаппарат супер! Покупали в подарок на день рождения девочке, 8 лет, ей очень понравилось. Всё работает, все клавиши, печать и тд Рекомендую к покупке!👍🏼",2024-08-11,5,155,1,1,0
"Всё работает. Фотоаппарат отличный! 6 рулонов бумаги, флешка, карта памяти, шнур, альбом. Инструкция правда не на русском, но всё и без нее понятно. Удобное меню в фотике, переключение на русский язык, печать яркая, качественная. Мне, взрослому человеку, очень зашло👍",2024-08-10,5,267,0,1,0
Очень понравился. Покупали на подарок ребенку 8 лет.Фотоаппарат имел успех у всех и у взрослых тоже. Просили у ребенка сносить на работу 😂😂😂,2024-08-09,5,140,0,1,0
🔥🔥🔥,2024-08-09,5,3,0,1,0
"Очень понравился гаджет, ребёнок счастлив! Моментальные снимки, в коробочке так же лежит альмом, куда можно вклеивать фото👍",2024-08-09,5,123,0,1,0
"Потрясающая вещь за небольшие деньги. Качественный пластик, да и вообще всё хорошо. Ребёнок счастлив!",2024-08-09,5,101,0,1,0
Й,2024-08-07,4,1,1,1,0
Класс!,2024-08-07,5,6,0,1,0
"Получила заказ в целости, всё что должно было лежать в комплекте лежит,качество фото супер,ребенку и взрослым фотоаппарат понравился,спасибо большое продавцу!)",2024-08-06,5,159,0,1,0
+вайб,2024-08-05,5,5,0,1,0
"Всё отлично рекомендую, ребёнок доволен, уже второй день без перерыва работает, столько фотографий сделал 👍, что за всю жизнь не было)) а мы взрослые ,вспомнили про Полароид когда он появился впервые, до сих пор хранится фотографии",2024-08-04,5,231,0,1,0
Фотоаппарат просто огонь ! В полном восторге и дети и взрослые . Качество печати на высоте. Однозначно рекомендую👍,2024-08-03,5,114,0,1,0
"Отличный фотопарат, хороший подарок не только для детей!",2024-08-01,5,56,0,1,0
"Рекомендую вам этот фотоаппарат! Он просто замечательный. Нам очень понравилось его качество. Фотографии получаются отличные, и ребёнку тоже нравится им пользоваться. Он с удовольствием фотографирует и печатает снимки.",2024-08-01,5,218,0,1,0
Покупала себе. Очень круто за эти деньги и набор вообще 🔥 Кто заморочен на фото- тому зайдет 💯 На память в альбом можно любое событие оставить. Рекомендую ✅,2024-07-30,5,156,1,1,0
Купили фотоаппарат на день рождение ребёнку.Достойный подарок!Интересно и детям и взрослым),2024-07-29,5,91,0,1,0
"Очень хороший фотоаппарат, ребёнок в восторге!!!",2024-07-28,5,48,0,1,0
"Внешний вид хороший и много подарков 🎁 у меня пришел с браком (не включился). Оформила заявку на возврат, продавец одобрил ее быстро, за что огромное спасибо 🫶",2024-07-27,5,159,0,1,0
"Обалденный фотоаппарат. Все работает, печатает. Фотки классные.",2024-07-26,5,63,0,1,0
Идеальный.Стильный.Дети 2 дня не выпускают из рук.За день 2 рулона бумаги израсходовпли.,2024-07-26,5,88,0,1,0
Фотоаппарат отличный. Покупала в подарок внуку. Думаю останется доволен,2024-07-25,5,71,1,1,0
"Все хорошо, ребёнок доволен",2024-07-24,5,27,0,1,0
"Отличная вещь, покупала ребёнку очень понравилось. Фотографирует всё что ему нравится. В комплекте так же имеется бумага, флеш карта, наклейки.. Берите не пожалеете",2024-07-22,5,164,0,1,0
👍,2024-07-22,5,1,0,1,0
"Фотоаппарат классный, и я попробую заказать еще раз, но к сожалению, нам пришёл с битым пикселем, это расстроило. Пожалуйста, снимите его с продажи, чтобы больше не получать негативные оценки 🙏",2024-07-21,3,193,1,1,0
Суперский. Ребёнок доволен.,2024-07-21,5,27,0,1,0
Не ожидала такое хорошее качество фото. Ребенок в восторге.,2024-07-20,5,59,0,1,0
"Отличный фотоаппарат, всё работает, фотографии чёткие",2024-07-19,5,53,0,1,0
"Очень понравился, взяла сыну на др.такой приятный в руках, блокнотик для фото, флешки. Так няшно. Я в восторге. Все работает.",2024-07-18,5,125,1,1,0
Ребёнок в восторге.. Рекомендую...,2024-07-17,5,34,0,1,0
"Брали сыну в подарок, в восторге полном и дети и взрослые!!!! Спасибо 💜",2024-07-17,5,71,0,1,0
"Купила внуку на подарок,подарю при встрече!Очень надеюсь,что хорошая вещь!",2024-07-16,5,74,0,1,0
"Я отменила покупку, поздно прочитав что там нет цветных фото.. А так пришло быстро, отлично запаковано и смотрится очень симпатично)",2024-07-15,5,132,0,1,0
"Брали в подарок ,все упаковано хорошо,полный комплект,все как в описании , именниница довольна,фотки нормальные",2024-07-03,5,111,0,1,0
"Отличный аппарат, много доп.бумаги, и главное - НЕТ встроенных игр! Искали, чтобы без игр, нашли только этот! Игры это вред!",2024-06-26,5,124,0,1,0
Классный фотик для дете! Он реально фотографирует и снимает видео! Простой в использовании!,2024-06-25,5,91,0,1,0
"Хороший фотик, берите не пожалеете, легкий , прочный, разоьрался даже 3 х летний ребенок",2024-06-21,5,88,0,1,0
"Дочка довольна Первые дни не выпускала из рук, сейчас реже, но пользуетчя периодами",2024-06-17,5,83,0,1,0
Ребёнок доволен покупкой!,2024-06-17,5,25,0,1,0
Отлично работает,2024-06-12,5,16,0,1,0
"Ребёнок, когда разобрался был в восторге!!!",2024-06-09,5,43,0,1,0
Сначала не поняли как печатать а потом поняли и не могли карту вставить послмтрели фото и получилось всем советую 😍 это шедевр для дете и врослых,2024-06-09,5,145,0,1,0
"Быстрая доставка, хорошее качество. Много ништячков в подарок, что очень порадовало. Много настроек, в которых легко разобраться, качество печати в том числе. Хорошо работает, и классно выглядит ❤️",2024-06-03,5,197,1,1,0
Классный! Ребёнку очень нравиться! Фоткает всё и везде!,2024-06-01,5,55,0,1,0
Круто,2024-05-31,5,5,0,1,0
"Прикольная штука. Дочь в восторге, не пускает из рук. Спасибо",2024-05-29,5,61,0,1,0
"Классный фотик , дочке понравился . Спасибо 💐",2024-05-28,5,45,1,1,0
Почему-то получаются очень тёмные фото. В отзывах других людей не вижу такой проблемы. При разном освещении лица всегда чёрным пятном. Настроек не вижу кроме как режима серого и матрицы. В чём может быть проблема?,2024-05-27,4,213,1,0,0
"Фотоаппарат брала племяннице на день рождения😊 Ребёнок у восторге, аппарат работает. Проблем с ним нет, фото чёткие, распечатываются нормально.",2024-05-27,5,143,0,1,0
Супер! Внучке понравился,2024-05-25,5,24,0,1,0
Подарила внуку.,2024-05-20,5,15,0,1,0
Младший брат в восторге!,2024-05-17,5,24,0,1,0
"Покупала для внука - доволен, всё отлично, дополнительно купили фотобцмагц, уверена фотоальбом вложенный с фотоаппаратом заполнится быстро. Подавца рекомендую. Заказ доставлен быстро, в целостности и сохранности.",2024-05-17,5,212,0,1,0
Классный фотик брала на подарок пока проверяла не могла наиграться сама☺все в комплекте бери и пользуйся.,2024-05-17,5,105,0,1,0
"Быстро перегревается и почему-то при переносе на комп половину фоток было утерянно😅😅, но эмоций оставил на месяц вперёд, качество и интенсивность чёрного можно регулировать, материал печати не смазывается и т.д, можно распечатать фото из галлереи несколько раз, в наборе приятные подарочки в виде альбома, наклеек, доп бабинок, переходника и т.д 🥰😁",2024-05-15,5,348,1,1,0
"Конечно он крутой, прям пушка, все целое все работает, единственное, что поняла только тогда когда пришел, что бумагу для него не найти, он заявлен 46 мм, а продается на 57, где же найти на него бумагу????",2024-05-15,5,205,0,1,0
"Ой мне очень понравился. Взяла на подарок(девочке 10 лет) уверена что ей тоже понравится. Аккуратно запаковано, в комплекте микро флешка, флешка, альбом(для того чтоб клеить фотографии) наклейки. Качество фото тоже хорошее. Считаю что цена и качество соблюдено 100%. Брала за 4т, но смотрю ценник бывает и падает. Поэтому можно и дешевле купить. Но у нас сроки, поэтому не стала выжидать) но покупкой очень довольна. Надеюсь прослужит долго.",2024-05-14,5,441,1,1,0
"Детям нравится, довольны. Работает 👍🏻",2024-05-14,5,37,0,1,0
"Все работает, печатает, подарочки на месте, коробочка цела! Спасибо! Представляла размером поменьше... Но это ничего, зато фотки хорошего размера! На ощупь очень приятный! В комплекте 6 рулончиков, в фотоаппарате ещё один. Спасибо продавцу!",2024-05-13,5,240,0,1,0
Отличный фотоаппарат рекомендую 👍,2024-05-13,5,33,0,1,0
"Отличный аппарат. Работает, выдает снимки сразу. Нетерпится удивить внука, сама тоже поиграла)",2024-05-12,5,94,0,1,0
"Классный, но минус быстро нагревается. А так на подарок для ребёнка супер!",2024-05-09,5,74,0,1,0
"Первый раз заказ пришел со сломанным наполовину картридером, пришлось перезаказывать. А так комплект полный, все работает. Насчет качества печати - нужно экспериментировать с настройками и, видимо, освещением, но в целом вполне приемлемо) В оттенках серого печатает не очень. Выбор пал на эту модель из-за дизайна, так как покупалось для взрослого. Неплохая игрушка, посмотрим, насколько долговечна)",2024-05-08,4,399,1,1,0
"Здорово, для ребенка самое то)))) Я взрослый человек мне было интересно🤣",2024-05-06,5,72,0,1,0
"Классный фотик, довольна очень.",2024-04-29,5,31,0,0,0
Дочке оч нравится,2024-04-27,5,17,0,0,0
"Брали на подарок, ребенок восторге к покупки советую",2024-04-26,5,52,1,0,0
"Брала на подарок. Очень понравился. Все работает, печать отличная. Для ребенка то что нужно! Благодарю!",2024-04-22,5,103,0,1,0
Отличный подарок ребёнку на любой праздник. Ребёнок доволен,2024-04-22,5,59,0,1,0
"Брали на подарок, в деле не испытывали, а так с воду очень хороший",2024-04-21,5,66,0,1,0
"Фотоаппарат хороший, печатает хорошо. Ребёнку понравился.",2024-04-21,5,57,0,1,0
Просто бомба),2024-04-20,5,13,0,1,0
"Фотоаппарат прикольный, простое и нтелектуально понятное меню. Поэксперементровав с настройками добилась очень приличного качества печати, на одном из фото видно разницу при разных настройках камеры. Весь набор, как и обещано) Из минусов:  небольшие потертости на корпусе и нужно немного привыкнуть держать его, чтобы не закрывать пальцами объектив, но это незначительно.",2024-04-19,5,370,1,1,0
Нам очень понравился,2024-04-19,5,20,0,1,0
"Шикарный подарок! Фотоаппарат крутой, в использовании очень доступный. Качество отличное, мы очень довольны! Доставка быстрая, всё хорошо упаковано. К покупке рекомендую, на подарок- просто отлично ! Огромное спасибо!",2024-04-18,5,217,1,1,0
"На второй день использования ребенок сделал фото,на этом фотоаппарат завис и никак не реагирует ни на какие кнопки,и не выключается. Возврат или обмен возможен вообще?",2024-04-17,1,167,1,0,0
Прикольная штука,2024-04-16,5,16,0,1,0
"Получила товар. Транспортировочная упаковка была полностью вскрыть. Сама коробка то ли не запечатлён, то ли вскрыть. Уже кто-то печатал, так как бумага была вставлена и оторвана. Фотоаппарат уже заряжен. Второй рулон бумаги также вскрыть и без упаковки. Хорошо, что устройство работает. Вернула, если бы не на день рождения ребёнка. Очень неприятно получать вскрыть и использованный товар.",2024-04-15,1,389,0,1,0
Норм фотопринтер. В комплекте очень хорошая бумага,2024-04-15,5,50,1,1,0
"С самогт начала фото песатает с полосой, ребенок очень растроен🤦🏻‍♀️ я очень разочарованна… как избавиться от жтой полосы нам? Купили и пожарили на днях на день рождения, очень жалею что в пункте выдачи не проверила как печатает.. теперь вот все фото с полосой 🤦🏻‍♀️ подскажите как можно исправить это???",2024-04-14,3,304,1,0,0
"Классная штука, дети довольны : )",2024-04-14,5,32,0,1,0
"я просто влюбилась в этот фотоаппарат, бюджетный, очень удобный в использовании!!! сделала уже тысячу фотографий, можно выбрать степень печати,советую однозначно😍",2024-04-14,5,162,1,1,0
Классный !,2024-04-11,5,10,0,1,0
"Спасибо, нравится ребенку",2024-04-11,5,25,0,1,0
Наша пятилетка в восторге. Фотографирует друзей и сразу дарит им фоточки))),2024-04-10,5,75,1,1,0
"Фотоаппарат супер, дочка в восторге,с одного рулона термобумаги фотографий получается очень много.",2024-04-09,5,98,1,1,0
супер !,2024-04-09,5,7,0,1,0
"Фотик - супер! Особенно в данном варианте набора, где есть всё, включая альбом для фото. Брали ребёнку на 7-летие. Из рук не выпускает вот уже вторую неделю! Из минусов только цена, а точнее то как она играет. Брали за 3700. На следующий день этот набор стоил 5т. А сейчас 2800. Потому, кто всё ещё думает брать/не брать - сейчас самое время)",2024-04-08,5,342,0,1,0
"Крайне классный фотик. Мне теперь завидует 4 человека. Фотографии очень красивы что на заднюю, что на переднюю камеру. Очень понравилось то, что можно выбрать в настройках ""степень серости"" или ""матрицу"". От этого печатает довольно по разному. Очень круто, что за 3 тысячи так много вещей в комплекте(целых 6 рулонов + еще 1 уже вставлен афигеть). Из минусов разряжается быстро, но это база для фотиков вообще. Звук надоедливый мржно вырубить, яркость экрана сделать меньше и другие фичи, связанные с качеством фото. Все отлично, спасибо больш (спасибо за фотик в стиле инсты 2к13 года, он действительно осчастливил меня)",2024-04-06,5,621,1,1,0
Отличный подарок для ребёнка. Всё работает отлично!!!,2024-04-05,5,53,0,1,0
"Фотик кайф! Взяли в подарок. Выглядит шикарно. В комплекте блокнот, флешка, карта памяти и наклейки. Восторг!!! 🔥",2024-04-02,5,113,1,1,0
"Забрали сегодня, пока все работает, фото печает хорошо, но единственный минус заряжается 360 минут К покупке советую , продавца рекомендую",2024-03-31,5,138,1,1,0
"Отличная детская камера, дочь в восторге. Спасибо 💛",2024-03-31,5,51,1,1,0
"Заказывала на подарок дочери, на объективе обнаружила сколы и царапины небольшие. Не очень приятно, но отказываться не стала. Печатает неплохо. Дочери подарок понравился.",2024-03-30,4,170,0,1,0
"Хороший фотоаппарат за такие деньги. Главное, нет игр на нем👍",2024-03-30,5,61,0,1,0
"Супер фотоапарат! Ребенок счастлив , все работает исправно!",2024-03-28,5,59,0,1,0
Все супер !,2024-03-27,5,11,0,1,0
Отличный фотик👍 хорошее качество,2024-03-26,5,32,0,0,0
очень крутой!!! Дочь в восторге! Ей - 14.,2024-03-25,5,41,0,1,0
"Очень довольна покупкой. Комплектация просто супер, сам фотоаппарат очень классный. Единственное, жаль, что невозможно шнурок повесить, чтобы на шее носить, без него не очень удобно, но тут конечно вопрос не к продавцу. Ещё очень странно, но на голубой бумаге не печатает нормально, сплющивает изображение. Пробовали и reset и менять настройки, но увы. С остальной бумагой таких сложностей нет. Хотела бы отметить клиентоориентированность продавца, брали подобный товар уже (не у него) и он сломался почти сразу, поэтому внимательно читала отзывы и вопросы к фотоаппарату. То как продавец отвечает и всегда готов прийти на помощь - очень подкупает, во многом это определило покупку именно у него и именно этой модели. Сейчас так часто продавцы отвечают на проблемы стандартными отписками, поэтому такое отношение действительно дорогого стоит. Спасибо, Дмитрий (кажется, верно запомнила имя)! Надеюсь, мой фотоаппарат будет работать верой и правдой, но если что, я спокойна, что не останусь один на один с проблемой.",2024-03-23,5,1015,0,1,0
"Фотоаппарат хороший, взяли ребенку в подарок на 7 лет, все в наборе, ребенок рад)) печатает хорошо, можно выбрать степень серого, на максимальной степени качество печати лучше, но, крышка за которой находится бумага не прилегает крепко с левой стороны, из за этого печатается треть фотографии, минус, приходится слегка прижимать крышечку, главное не сильно, бумагу зажимает, возвращать не стали, так как подарок, на пункте выдачи проверить не получилось фотоаппарат был разряжен, при низком заряде не печатает, лёгкий, фото получаются хорошего качества))",2024-03-21,4,554,1,1,0
"Комплектация полная, целое. По сравнению с аналоговыми детскими фотоаппаратами фото получаются размытыми.",2024-03-18,4,105,1,0,0
Фотик классный. Ребену понравился.,2024-03-16,5,34,0,1,0
"Шикарный фотик, дарила взрослым, все в восторге))))",2024-03-16,5,51,1,1,0
Фотоаппарат превзошел все ожидания!!! Очень довольны покупкой!,2024-03-14,5,62,0,1,0
"Фотоаппарат пришел целый, не вредимый, но упаковка чуть-чуть была покоцана, углы замяты, а брала на подарок, поэтому перезаказала. прошу не снимать процент выкупа🙏🏻",2024-03-14,5,164,0,1,0
"Товар пришел в идеале - упаковка из плотного картона, полный комплект - 6 лент белых, кабель, флешка, картридер - все в наличии. Никаких внешних повреждений (в том числе упаковки) признаков б/у, царапин на защитной пленке объектива и тому подобного, в таком виде и на подарок бы сошло, но брал для себя поиграться, просто есть у достаточно взрослых людей тренд на подобные камеры, так что почему бы и нет, иетересуюсь фотографическими экспериментами ;) Тем, кто пишет, что из коробки не включается - перед первым включением зарядите камеру до момента погасания индикаторного светодиода! Тем, кто пишет, ""не печатаются снимки"" - сначала попробуйте перевернуть ленту правильным образом! Не пытайтесь печатать сразу много снимков за раз - давайте аппарату остыть периодически, тогда прослужит долго и будет радовать вас и вашего ребенка) Быстрая отправка и доставка - продавцу респект! Итого к заказу категорически рекомендую, достаточно удачная модель, в том числе и для взрослых)",2024-03-12,5,978,1,0,0
"Отличный подарок на день рождения. Дочка довольна! Пришло всё целое, аккуратно сложенно,все в комплекте,как написано в инструкции. Очень приятно! Спасибо!",2024-03-09,5,154,1,0,0
"Хороший фотоаппарат, товар и комплект соответствует описанию. Доволен не только ребенок, но и взрослые) В подарок положили фотоальбом)",2024-03-08,5,134,0,0,0
"Пришёл хорошо упакован, всё целое, работает отлично, рекомендую",2024-03-03,5,63,0,1,0
Супер вещь!! Довольны все)),2024-03-01,5,27,0,1,0
"Отличный фотоаппарат! Легко разобраться в меню, печатает фотографии хорошего качества для детского фотоаппарата. Комплектация хорошая и полная, спасибо большое! Рекомендую)",2024-02-29,5,172,1,1,0
"здоавствуйте, благодарим за быструю доставку. Но фотоаппарат не видит карту памяти. понимаю, поможете ли нам решить эту проблему. то ли проблема в фотоаппарате, то ли в карте. пользоваться им не ожем",2024-02-28,1,199,1,1,0
Все понравилось. Но вопрос такой! Как заправить фотоаппарат краской ?,2024-02-27,5,69,0,1,0
"Фотоаппарат на первый взгляд крутой! Не ожидала! Приятно получать такой товар! В комлекте сам фотоаппарат, шнурок, чтоб его удобнее было носить, шнур usb, карты памяти, 6 блоков бумаги для фото, блокнот для вклеивания фото и набор приятных наклеечек. В использовании еще не был, т.к. куплен на подарок ребенку 5 лет, ждем дня рождения. Надеемся, что все в рабочем состоянии и прослужит нам долго. Я в восторге, а уж ребенку точно понравится, ведь главное, чтобы подарок вызывал эмоции!!! Отзыв дополню как вручим! Спасибо продавцу! Товар и продавца однозначно рекомендую! ❤️",2024-02-25,5,574,1,1,0
Отличный!,2024-02-23,5,9,0,1,0
Фотоаппарат интересный)все понятно) Отличный подарок на день рождения,2024-02-22,5,69,1,1,0
Все качественно и в срок,2024-02-17,5,24,0,1,0
Отличный 👍🏻 даже взрослые в восторге .рекомендую☝🏻,2024-02-16,5,50,0,1,0
"Работает,все замечательно.",2024-02-16,5,26,0,0,0
"Отличный фотик. Брали для взрослых, остались довольны. Качество фото хорошее, фотобумага плотная, глянцевая. В управлении простой. Сам фотоаппарат на ощупь и по внешнему виду не как детский, вполне качественный. Комплект полный, упакован хорошо, всё в целости. Приятно получать такой товар.",2024-02-14,5,290,1,1,0
"Купила на день рождения дочери. При проверке фотография распечаталась. Флешки 2 шт разного типа в комплекте, зарядка, фотоальбом. Посмотрим как будет работать в дальнейшем.",2024-02-11,5,172,0,1,0
"Как с вами связаться, проблемы с зарядкой у фотоаппарата, вчера подарили ра день рождения в качестве подарка, всю ночь после заряжался, Но зарядка на утро была на нуле И издает при зарядке звуки которые пищат",2024-02-11,4,208,1,1,0
"Зря потраченные деньги ,быстро надоел потому что изображение ужасное и быстро выцветает",2024-02-10,4,87,0,1,0
"Аккумулятор не заряжается, аппарат не работает",2024-02-10,1,46,0,1,0
"Фотик просто супер! Все очень нравится. Фотографии получаются очень качественными и классными. Но есть один минус, на цветной бумаге он плохо делает снимки, не хочет хорошо работать. Поэтому лучше фоткать на белой бумаге. Очень советую в общем!!!",2024-02-10,5,246,1,1,0
